Date,Time,Time Zone,Network,Local,Cover %,Program Aired,CreativeID,CreativeName,CreativeLength,Air Type,Spend
12/1/2019,11:38 AM,Eastern ,FMTV ,     ,0,BIG BOY'S NEIGHBORHOOD        ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,21.25
12/1/2019, 4:59 PM,Eastern ,FMTV ,     ,0,BEYONCE: ON TOP               ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,21.25
11/25/2019,11:41 AM,Eastern ,GALA ,     ,0,DESPIERTA                     ,RRHISF30H    ,TRR_30_TVC_FALL_HISPANIC                                    ,30,Cable                         ,170
11/25/2019, 1:29 PM,Eastern ,GALA ,     ,0,MUJER DE MADERA DT            ,RRHISF30H    ,TRR_30_TVC_FALL_HISPANIC                                    ,30,Cable                         ,170
11/30/2019, 2:02 AM,Eastern ,HALL ,     ,0,Dual Feed                     ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,0
11/30/2019, 1:24 PM,Eastern ,HALL ,     ,0,HALL ORIGINAL MOVIE           ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,4250
11/30/2019, 4:24 PM,Eastern ,HALL ,     ,0,Dual Feed                     ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,0
11/30/2019, 5:02 PM,Eastern ,HALL ,     ,0,HALLMARK MOVIE                ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,4250
11/30/2019, 8:02 PM,Eastern ,HALL ,     ,0,Dual Feed                     ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,0
11/30/2019,11:02 PM,Eastern ,HALL ,     ,0,HALLMARK MOVIE                ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,6800
11/25/2019, 1:10 AM,Eastern ,HEE  ,     ,0,LOCOS POR LOS AUTOS           ,RRHISF30H    ,TRR_30_TVC_FALL_HISPANIC                                    ,30,Cable                         ,0
11/25/2019,12:28 PM,Eastern ,HEE  ,     ,0,CAZADORES DE TESOROS          ,RRHISF30H    ,TRR_30_TVC_FALL_HISPANIC                                    ,30,Cable                         ,25.5
11/25/2019, 3:53 PM,Eastern ,HEE  ,     ,0,LOS SECRETOS DE LA BIBLIA     ,RRHISF30H    ,TRR_30_TVC_FALL_HISPANIC                                    ,30,Cable                         ,25.5
11/25/2019, 5:23 PM,Eastern ,HEE  ,     ,0,EL PRECIO DE LA HISTORIA      ,RRHISF30H    ,TRR_30_TVC_FALL_HISPANIC                                    ,30,Cable                         ,25.5
11/25/2019, 7:55 PM,Eastern ,HEE  ,     ,0,LOS RESTAURADORES             ,RRHISF30H    ,TRR_30_TVC_FALL_HISPANIC                                    ,30,Cable                         ,25.5
11/25/2019, 9:10 PM,Eastern ,HEE  ,     ,0,LOCOS POR LOS AUTOS           ,RRHISF30H    ,TRR_30_TVC_FALL_HISPANIC                                    ,30,Cable                         ,34
11/26/2019, 1:57 AM,Eastern ,HEE  ,     ,0,DESAFIO SOBRE FUEGO           ,RRHISF30H    ,TRR_30_TVC_FALL_HISPANIC                                    ,30,Cable                         ,0
11/26/2019, 1:23 PM,Eastern ,HEE  ,     ,0,LOS RESTAURADORES             ,RRHISF30H    ,TRR_30_TVC_FALL_HISPANIC                                    ,30,Cable                         ,25.5
11/26/2019, 1:52 PM,Eastern ,HEE  ,     ,0,LOS RESTAURADORES             ,RRHISF30H    ,TRR_30_TVC_FALL_HISPANIC                                    ,30,Cable                         ,25.5
11/26/2019, 7:13 PM,Eastern ,HEE  ,     ,0,DESAFIO SOBRE FUEGO           ,RRHISF30H    ,TRR_30_TVC_FALL_HISPANIC                                    ,30,Cable                         ,25.5
11/26/2019, 7:45 PM,Eastern ,HEE  ,     ,0,DESAFIO SOBRE FUEGO           ,RRHISF30H    ,TRR_30_TVC_FALL_HISPANIC                                    ,30,Cable                         ,25.5
11/26/2019, 9:57 PM,Eastern ,HEE  ,     ,0,DESAFIO SOBRE FUEGO           ,RRHISF30H    ,TRR_30_TVC_FALL_HISPANIC                                    ,30,Cable                         ,34
11/28/2019,12:23 AM,Eastern ,HEE  ,     ,0,HOMBRES DE MONTANA            ,RRHISF30H    ,TRR_30_TVC_FALL_HISPANIC                                    ,30,Cable                         ,0
11/28/2019, 8:23 PM,Eastern ,HEE  ,     ,0,HOMBRES DE MONTANA            ,RRHISF30H    ,TRR_30_TVC_FALL_HISPANIC                                    ,30,Cable                         ,34
11/29/2019, 2:34 PM,Eastern ,HEE  ,     ,0,HOMBRES DE MONTANA            ,RRHISF30H    ,TRR_30_TVC_FALL_HISPANIC                                    ,30,Cable                         ,25.5
11/29/2019, 3:23 PM,Eastern ,HEE  ,     ,0,HOMBRES DE MONTANA            ,RRHISF30H    ,TRR_30_TVC_FALL_HISPANIC                                    ,30,Cable                         ,25.5
11/29/2019, 6:26 PM,Eastern ,HEE  ,     ,0,EXTRATERRESTRES DE LA ANT     ,RRHISF30H    ,TRR_30_TVC_FALL_HISPANIC                                    ,30,Cable                         ,25.5
11/29/2019, 7:11 PM,Eastern ,HEE  ,     ,0,LA MALDICION DE LA ISLA       ,RRHISF30H    ,TRR_30_TVC_FALL_HISPANIC                                    ,30,Cable                         ,25.5
11/30/2019, 1:33 AM,Eastern ,HEE  ,     ,0,REVELACIONES                  ,RRHISF30H    ,TRR_30_TVC_FALL_HISPANIC                                    ,30,Cable                         ,0
11/30/2019, 3:26 AM,Eastern ,HEE  ,     ,0,DESAFIO SOBRE FUEGO           ,RRHISF30H    ,TRR_30_TVC_FALL_HISPANIC                                    ,30,Cable                         ,0
11/30/2019, 9:33 PM,Eastern ,HEE  ,     ,0,REVELACIONES                  ,RRHISF30H    ,TRR_30_TVC_FALL_HISPANIC                                    ,30,Cable                         ,34
11/30/2019,11:26 PM,Eastern ,HEE  ,     ,0,DESAFIO SOBRE FUEGO           ,RRHISF30H    ,TRR_30_TVC_FALL_HISPANIC                                    ,30,Cable                         ,34
12/1/2019, 1:29 AM,Eastern ,HEE  ,     ,0,LOS SECRETOS DE LA BIBLIA     ,RRHISF30H    ,TRR_30_TVC_FALL_HISPANIC                                    ,30,Cable                         ,0
12/1/2019, 9:29 PM,Eastern ,HEE  ,     ,0,LOS SECRETOS DE LA BIBLIA     ,RRHISF30H    ,TRR_30_TVC_FALL_HISPANIC                                    ,30,Cable                         ,34
11/25/2019, 1:05 AM,Eastern ,HLDRM,     ,0,Dual Feed                     ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,0
11/25/2019, 1:31 AM,Eastern ,HLDRM,     ,0,THE COLLECTION FROM HHOF      ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,55.25
11/25/2019, 2:17 AM,Eastern ,HLDRM,     ,0,THE COLLECTION FROM HHOF      ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,55.25
11/25/2019, 4:31 AM,Eastern ,HLDRM,     ,0,Dual Feed                     ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,0
11/25/2019, 5:17 AM,Eastern ,HLDRM,     ,0,Dual Feed                     ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,0
11/25/2019, 8:11 AM,Eastern ,HLDRM,     ,0,Dual Feed                     ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,0
11/25/2019, 2:46 PM,Eastern ,HLDRM,     ,0,HALLMARK DRAMA MOVIE          ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,119
11/25/2019, 3:58 PM,Eastern ,HLDRM,     ,0,HALLMARK DRAMA MOVIE          ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,119
11/25/2019, 5:46 PM,Eastern ,HLDRM,     ,0,Dual Feed                     ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,0
11/25/2019, 6:58 PM,Eastern ,HLDRM,     ,0,Dual Feed                     ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,0
11/25/2019, 7:50 PM,Eastern ,HLDRM,     ,0,HALLMARK DRAMA MOVIE          ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,123.25
11/25/2019, 8:46 PM,Eastern ,HLDRM,     ,0,HALLMARK DRAMA MOVIE          ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,123.25
11/25/2019,10:05 PM,Eastern ,HLDRM,     ,0,HALLMARK DRAMA MOVIE          ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,123.25
11/25/2019,10:50 PM,Eastern ,HLDRM,     ,0,Dual Feed                     ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,0
11/25/2019,11:46 PM,Eastern ,HLDRM,     ,0,Dual Feed                     ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,0
11/26/2019,12:57 AM,Eastern ,HLDRM,     ,0,Dual Feed                     ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,0
11/26/2019, 1:12 AM,Eastern ,HLDRM,     ,0,HALLMARK DRAMA MOVIE          ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,55.25
11/26/2019, 1:47 AM,Eastern ,HLDRM,     ,0,Dual Feed                     ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,0
11/26/2019, 4:12 AM,Eastern ,HLDRM,     ,0,Dual Feed                     ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,0
11/26/2019, 4:48 AM,Eastern ,HLDRM,     ,0,HALLMARK DRAMA MOVIE          ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,55.25
11/26/2019, 9:57 PM,Eastern ,HLDRM,     ,0,HALLMARK DRAMA MOVIE          ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,123.25
11/26/2019,10:47 PM,Eastern ,HLDRM,     ,0,HALLMARK DRAMA MOVIE          ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,123.25
11/27/2019, 7:48 AM,Eastern ,HLDRM,     ,0,Dual Feed                     ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,0
11/28/2019,12:17 AM,Eastern ,HLDRM,     ,0,Dual Feed                     ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,0
11/28/2019, 1:08 AM,Eastern ,HLDRM,     ,0,Dual Feed                     ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,0
11/28/2019, 1:11 AM,Eastern ,HLDRM,     ,0,HALLMARK DRAMA MOVIE          ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,55.25
11/28/2019, 2:48 AM,Eastern ,HLDRM,     ,0,HALLMARK DRAMA MOVIE          ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,55.25
11/28/2019, 4:11 AM,Eastern ,HLDRM,     ,0,Dual Feed                     ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,0
11/28/2019, 5:48 AM,Eastern ,HLDRM,     ,0,Dual Feed                     ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,0
11/28/2019, 6:29 PM,Eastern ,HLDRM,     ,0,HALLMARK DRAMA MOVIE          ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,123.25
11/28/2019, 9:17 PM,Eastern ,HLDRM,     ,0,HALLMARK DRAMA MOVIE          ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,123.25
11/28/2019, 9:29 PM,Eastern ,HLDRM,     ,0,Dual Feed                     ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,0
11/28/2019,10:08 PM,Eastern ,HLDRM,     ,0,HALLMARK DRAMA MOVIE          ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,123.25
11/29/2019,12:47 AM,Eastern ,HLDRM,     ,0,Dual Feed                     ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,0
11/29/2019, 1:20 AM,Eastern ,HLDRM,     ,0,Dual Feed                     ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,0
11/29/2019, 1:46 AM,Eastern ,HLDRM,     ,0,HALLMARK DRAMA MOVIE          ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,55.25
11/29/2019, 2:50 AM,Eastern ,HLDRM,     ,0,HALLMARK DRAMA MOVIE          ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,55.25
11/29/2019, 4:46 AM,Eastern ,HLDRM,     ,0,Dual Feed                     ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,0
11/29/2019, 5:50 AM,Eastern ,HLDRM,     ,0,Dual Feed                     ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,0
11/29/2019, 9:47 PM,Eastern ,HLDRM,     ,0,HALLMARK DRAMA MOVIE          ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,123.25
11/29/2019,10:20 PM,Eastern ,HLDRM,     ,0,HALLMARK DRAMA MOVIE          ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,123.25
11/30/2019, 5:30 AM,Eastern ,HLDRM,     ,0,HALLMARK DRAMA MOVIE          ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,55.25
11/30/2019, 8:08 AM,Eastern ,HLDRM,     ,0,HALLMARK DRAMA MOVIE          ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,123.25
11/30/2019, 8:50 AM,Eastern ,HLDRM,     ,0,HALLMARK DRAMA MOVIE          ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,123.25
11/30/2019,11:08 AM,Eastern ,HLDRM,     ,0,Dual Feed                     ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,0
11/30/2019,11:50 AM,Eastern ,HLDRM,     ,0,Dual Feed                     ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,0
12/1/2019, 5:16 AM,Eastern ,HLDRM,     ,0,HALLMARK DRAMA MOVIE          ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,55.25
12/1/2019, 8:30 AM,Eastern ,HLDRM,     ,0,Dual Feed                     ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,0
11/30/2019,12:00 PM,Eastern ,HMM  ,     ,0,HMM MOVIE                     ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,2380
11/30/2019, 3:00 PM,Eastern ,HMM  ,     ,0,Dual Feed                     ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,0
12/1/2019, 2:24 PM,Eastern ,HMM  ,     ,0,HMM MOVIE                     ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,2380
12/1/2019, 5:24 PM,Eastern ,HMM  ,     ,0,Dual Feed                     ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,0
11/25/2019, 1:28 AM,Eastern ,IDL  ,LOCAL,20,PEOPLE MAG INVESTIGATES       ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,0
11/25/2019, 1:40 AM,Eastern ,IDL  ,LOCAL,20,Dual Feed                     ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,0
11/25/2019, 4:28 AM,Eastern ,IDL  ,LOCAL,20,Dual Feed                     ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,0
11/25/2019, 4:38 AM,Eastern ,IDL  ,LOCAL,20,48 HOURS ON ID                ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,63.75
11/25/2019, 7:12 AM,Eastern ,IDL  ,LOCAL,20,Dual Feed                     ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,0
11/25/2019,10:40 PM,Eastern ,IDL  ,LOCAL,20,PEOPLE MAG INVESTIGATES       ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,310.25
11/26/2019, 2:16 AM,Eastern ,IDL  ,LOCAL,20,WEB OF LIES                   ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,0
11/26/2019, 2:25 AM,Eastern ,IDL  ,LOCAL,20,Dual Feed                     ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,0
11/26/2019, 5:11 AM,Eastern ,IDL  ,LOCAL,20,48 HOURS ON ID                ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,63.75
11/26/2019, 5:16 AM,Eastern ,IDL  ,LOCAL,20,Dual Feed                     ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,0
11/26/2019, 5:51 AM,Eastern ,IDL  ,LOCAL,20,48 HOURS ON ID                ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,63.75
11/26/2019, 7:38 AM,Eastern ,IDL  ,LOCAL,20,Dual Feed                     ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,0
11/26/2019, 8:15 PM,Eastern ,IDL  ,LOCAL,20,OBJECT OF MURDER  THE         ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,310.25
11/26/2019,11:15 PM,Eastern ,IDL  ,LOCAL,20,Dual Feed                     ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,0
11/26/2019,11:25 PM,Eastern ,IDL  ,LOCAL,20,WEB OF LIES                   ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,310.25
11/27/2019, 2:43 AM,Eastern ,IDL  ,     ,0,HOMICIDE HUNTER LT JOE KE     ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,0
11/27/2019, 5:37 AM,Eastern ,IDL  ,LOCAL,20,SEE NO EVIL                   ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,63.75
11/27/2019, 5:43 AM,Eastern ,IDL  ,     ,0,Dual Feed                     ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,0
11/27/2019, 8:11 AM,Eastern ,IDL  ,LOCAL,20,Dual Feed                     ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,0
11/27/2019, 8:51 AM,Eastern ,IDL  ,LOCAL,20,Dual Feed                     ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,0
11/28/2019, 1:14 AM,Eastern ,IDL  ,LOCAL,20,Dual Feed                     ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,0
11/28/2019, 4:09 AM,Eastern ,IDL  ,LOCAL,20,DEADLY WOMEN                  ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,63.75
11/28/2019, 5:07 AM,Eastern ,IDL  ,LOCAL,20,EVIL-IN-LAW                   ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,63.75
11/28/2019, 8:37 AM,Eastern ,IDL  ,LOCAL,20,Dual Feed                     ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,0
11/28/2019,10:14 PM,Eastern ,IDL  ,LOCAL,20,THANKSGIVING AXE MURDERER     ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,310.25
11/29/2019,12:41 AM,Eastern ,IDL  ,LOCAL,20,Dual Feed                     ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,0
11/29/2019, 1:26 AM,Eastern ,IDL  ,LOCAL,20,BTK: A KILLER AMONG US        ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,0
11/29/2019, 4:26 AM,Eastern ,IDL  ,LOCAL,20,Dual Feed                     ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,0
11/29/2019, 7:09 AM,Eastern ,IDL  ,LOCAL,20,Dual Feed                     ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,0
11/29/2019, 8:07 AM,Eastern ,IDL  ,LOCAL,20,Dual Feed                     ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,0
11/29/2019, 9:41 PM,Eastern ,IDL  ,LOCAL,20,BTK: A KILLER AMONG US        ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,310.25
11/30/2019, 1:14 AM,Eastern ,IDL  ,LOCAL,20,Dual Feed                     ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,0
11/30/2019, 4:53 AM,Eastern ,IDL  ,LOCAL,20,MURDER COMES TO TOWN          ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,63.75
11/30/2019,10:14 PM,Eastern ,IDL  ,LOCAL,20,HIGHWAY TO HELL               ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,310.25
12/1/2019, 1:36 AM,Eastern ,IDL  ,LOCAL,20,Dual Feed                     ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,0
12/1/2019, 2:24 AM,Eastern ,IDL  ,LOCAL,20,Dual Feed                     ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,0
12/1/2019, 4:34 AM,Eastern ,IDL  ,LOCAL,20,IMPACT OF MURDER              ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,63.75
12/1/2019, 7:53 AM,Eastern ,IDL  ,LOCAL,20,Dual Feed                     ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,0
12/1/2019,10:36 PM,Eastern ,IDL  ,LOCAL,20,ON THE CASE WITH PZ           ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,310.25
12/1/2019,11:24 PM,Eastern ,IDL  ,LOCAL,20,AMERICAN MONSTER              ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,310.25
11/25/2019, 1:50 AM,Eastern ,LIFA ,     ,0,Dual Feed                     ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,0
11/25/2019, 2:51 AM,Eastern ,LIFA ,     ,0,MOVIE- ORIGINAL RPT           ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,0
11/25/2019, 5:51 AM,Eastern ,LIFA ,     ,0,Dual Feed                     ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,0
11/25/2019,10:50 PM,Eastern ,LIFA ,     ,0,MOVIE- ORIGINAL RPT           ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,6631.7
11/26/2019, 1:37 AM,Eastern ,LIFA ,     ,0,Dual Feed                     ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,0
11/26/2019, 2:38 AM,Eastern ,LIFA ,     ,0,MOVIE- ACQUIRED RPT           ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,0
11/26/2019, 5:38 AM,Eastern ,LIFA ,     ,0,Dual Feed                     ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,0
11/26/2019,10:37 PM,Eastern ,LIFA ,     ,0,MOVIE- ACQUIRED RPT           ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,0
11/27/2019, 1:37 AM,Eastern ,LIFA ,     ,0,Dual Feed                     ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,0
11/27/2019, 2:38 AM,Eastern ,LIFA ,     ,0,MOVIE- ORIGINAL RPT           ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,0
11/27/2019, 5:38 AM,Eastern ,LIFA ,     ,0,Dual Feed                     ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,0
11/27/2019,10:37 PM,Eastern ,LIFA ,     ,0,MOVIE- ORIGINAL RPT           ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,0
11/30/2019, 1:48 PM,Eastern ,LIFA ,     ,0,MOVIE- ORIGINAL RPT           ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,2050.2
11/30/2019, 2:20 PM,Eastern ,LIFA ,     ,0,MOVIE- ORIGINAL RPT           ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,2049.35
11/30/2019, 3:03 PM,Eastern ,LIFA ,     ,0,MOVIE- ORIGINAL RPT           ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,2049.35
11/30/2019, 3:42 PM,Eastern ,LIFA ,     ,0,MOVIE- ORIGINAL RPT           ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,2049.35
11/30/2019, 4:48 PM,Eastern ,LIFA ,     ,0,Dual Feed                     ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,0
11/30/2019, 5:20 PM,Eastern ,LIFA ,     ,0,Dual Feed                     ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,0
11/30/2019, 6:03 PM,Eastern ,LIFA ,     ,0,Dual Feed                     ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,0
11/30/2019, 6:42 PM,Eastern ,LIFA ,     ,0,Dual Feed                     ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,0
11/25/2019, 3:36 AM,Eastern ,LRW  ,     ,0,MY CRAZY EX                   ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,0
11/25/2019, 8:24 AM,Eastern ,LRW  ,     ,0,COOK YOURSELF THIN            ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,10.2
11/25/2019, 1:07 PM,Eastern ,LRW  ,     ,0,WHO KNOWS YOU BEST?           ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,10.2
11/25/2019, 3:51 PM,Eastern ,LRW  ,     ,0,CELEBRITY GHOST STORIES       ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,10.2
11/25/2019, 6:10 PM,Eastern ,LRW  ,     ,0,MAKING A MODEL WITH YOLAN     ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,21.25
11/25/2019, 6:52 PM,Eastern ,LRW  ,     ,0,MAKING A MODEL WITH YOLAN     ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,21.25
