Date,Time,TimeZone,MarketCode,MarketName,Network,Station,ProgramAired,RealRealAdType,CreativeID,CreativeName,CreativeLength,Spend
6/27/2020,6:56 PM,Local,605,Topeka,WOFWD,WIBW,WHEEL OF FORTUNE              ,Syndication,RR20SPR15WFH,TRR_15_TVC_2020_SPRING,15,0
6/27/2020,6:56 PM,Local,709,Tyler-Longview-Jacksonville,WOFWD,KLTV,WHEEL OF FORTUNE              ,Syndication,RR20SPR15WFH,TRR_15_TVC_2020_SPRING,15,0
6/27/2020,6:56 PM,Local,709,Tyler-Longview-Jacksonville,WOFWD,KTRE,WHEEL OF FORTUNE              ,Syndication,RR20SPR15WFH,TRR_15_TVC_2020_SPRING,15,0
6/27/2020,6:56 PM,Local,745,Fairbanks,WOFWD,KATN,WHEEL OF FORTUNE              ,Syndication,RR20SPR15WFH,TRR_15_TVC_2020_SPRING,15,0
6/27/2020,6:57 PM,Local,662,Abilene-Sweetwater,WOFWD,KTAB,WHEEL OF FORTUNE              ,Syndication,RR20SPR15WFH,TRR_15_TVC_2020_SPRING,15,0
6/27/2020,6:57 PM,Local,790,Albuquerque,WOFWD,KBIM,WHEEL OF FORTUNE              ,Syndication,RR20SPR15WFH,TRR_15_TVC_2020_SPRING,15,0
6/27/2020,6:57 PM,Local,790,Albuquerque,WOFWD,KREZ,WHEEL OF FORTUNE              ,Syndication,RR20SPR15WFH,TRR_15_TVC_2020_SPRING,15,0
6/27/2020,6:57 PM,Local,790,Albuquerque,WOFWD,KRQE,WHEEL OF FORTUNE              ,Syndication,RR20SPR15WFH,TRR_15_TVC_2020_SPRING,15,0
6/27/2020,6:57 PM,Local,644,"Alexandria, LA",WOFWD,KALB,WHEEL OF FORTUNE              ,Syndication,RR20SPR15WFH,TRR_15_TVC_2020_SPRING,15,0
6/27/2020,6:57 PM,Local,634,Amarillo,WOFWD,KVII,WHEEL OF FORTUNE              ,Syndication,RR20SPR15WFH,TRR_15_TVC_2020_SPRING,15,0
6/27/2020,6:57 PM,Local,657,Sherman-Ada,WOFWD,KTEN,WHEEL OF FORTUNE              ,Syndication,RR20SPR15WFH,TRR_15_TVC_2020_SPRING,15,0
6/27/2020,6:57 PM,Local,635,Austin,WOFWD,KXAN,WHEEL OF FORTUNE              ,Syndication,RR20SPR15WFH,TRR_15_TVC_2020_SPRING,15,0
6/27/2020,6:57 PM,Local,716,Baton Rouge,WOFWD,WBRZ,WHEEL OF FORTUNE              ,Syndication,RR20SPR15WFH,TRR_15_TVC_2020_SPRING,15,0
6/27/2020,6:57 PM,Local,756,Billings-Hardin,WOFWD,KTVQ,UNDER THE BIG SKY             ,Syndication,RR20SPR15WFH,TRR_15_TVC_2020_SPRING,15,0
6/27/2020,6:57 PM,Local,746,Biloxi-Gulfport-Pascagoula,WOFWD,WLOX,WHEEL OF FORTUNE              ,Syndication,RR20SPR15WFH,TRR_15_TVC_2020_SPRING,15,0
6/27/2020,6:57 PM,Local,736,Bowling Green,WOFWD,WBKO,WHEEL OF FORTUNE              ,Syndication,RR20SPR15WFH,TRR_15_TVC_2020_SPRING,15,0
6/27/2020,6:57 PM,Local,754,Butte-Bozeman,WOFWD,KBZK,WHEEL OF FORTUNE              ,Syndication,RR20SPR15WFH,TRR_15_TVC_2020_SPRING,15,0
6/27/2020,6:57 PM,Local,754,Butte-Bozeman,WOFWD,KXLF,WHEEL OF FORTUNE              ,Syndication,RR20SPR15WFH,TRR_15_TVC_2020_SPRING,15,0
6/27/2020,6:57 PM,Local,637,Cedar Rapids-Waterloo-Dubuque,WOFWD,KWWL,WHEEL OF FORTUNE              ,Syndication,RR20SPR15WFH,TRR_15_TVC_2020_SPRING,15,0
6/27/2020,6:57 PM,Local,602,Chicago,WOFWD,WLS,WHEEL OF FORTUNE              ,Syndication,RR20SPR15WFH,TRR_15_TVC_2020_SPRING,15,0
6/27/2020,6:57 PM,Local,604,"Columbia-Jefferson City, MO",WOFWD,KOMU,WHEEL OF FORTUNE              ,Syndication,RR20SPR15WFH,TRR_15_TVC_2020_SPRING,15,0
6/27/2020,6:57 PM,Local,673,"Columbus-Tupelo, MS",WOFWD,WTVA,WHEEL OF FORTUNE              ,Syndication,RR20SPR15WFH,TRR_15_TVC_2020_SPRING,15,0
6/27/2020,6:57 PM,Local,600,Corpus Christi,WOFWD,KIII,WHEEL OF FORTUNE              ,Syndication,RR20SPR15WFH,TRR_15_TVC_2020_SPRING,15,0
6/27/2020,6:57 PM,Local,623,Dallas-Ft. Worth,WOFWD,KTXA,WHEEL OF FORTUNE              ,Syndication,RR20SPR15WFH,TRR_15_TVC_2020_SPRING,15,0
6/27/2020,6:57 PM,Local,682,Davenport-Rock Island-Moline-Q,WOFWD,KWQC,WHEEL OF FORTUNE              ,Syndication,RR20SPR15WFH,TRR_15_TVC_2020_SPRING,15,0
6/27/2020,6:57 PM,Local,751,Denver,WOFWD,KDVR,WHEEL OF FORTUNE              ,Syndication,RR20SPR15WFH,TRR_15_TVC_2020_SPRING,15,0
6/27/2020,6:57 PM,Local,679,Des Moines,WOFWD,WHO,WHEEL OF FORTUNE              ,Syndication,RR20SPR15WFH,TRR_15_TVC_2020_SPRING,15,0
6/27/2020,6:57 PM,Local,606,"Dothan, AL",WOFWD,WTVY,WHEEL OF FORTUNE              ,Syndication,RR20SPR15WFH,TRR_15_TVC_2020_SPRING,15,0
6/27/2020,6:57 PM,Local,676,Duluth-Superior,WOFWD,KBJR,WHEEL OF FORTUNE              ,Syndication,RR20SPR15WFH,TRR_15_TVC_2020_SPRING,15,0
6/27/2020,6:57 PM,Local,676,Duluth-Superior,WOFWD,KRII,WHEEL OF FORTUNE              ,Syndication,RR20SPR15WFH,TRR_15_TVC_2020_SPRING,15,0
6/27/2020,6:57 PM,Local,765,El Paso,WOFWD,KDBC,WHEEL OF FORTUNE              ,Syndication,RR20SPR15WFH,TRR_15_TVC_2020_SPRING,15,0
6/27/2020,6:57 PM,Local,649,Evansville,WOFWD,WFIE,WHEEL OF FORTUNE              ,Syndication,RR20SPR15WFH,TRR_15_TVC_2020_SPRING,15,0
6/27/2020,6:57 PM,Local,724,Fargo,WOFWD,KVLY,WHEEL OF FORTUNE              ,Syndication,RR20SPR15WFH,TRR_15_TVC_2020_SPRING,15,0
6/27/2020,6:57 PM,Local,670,Ft. Smith,WOFWD,KFSM,WHEEL OF FORTUNE              ,Syndication,RR20SPR15WFH,TRR_15_TVC_2020_SPRING,15,0
6/27/2020,6:57 PM,Local,773,Grand Junction-Durango,WOFWD,KKCO,WHEEL OF FORTUNE              ,Syndication,RR20SPR15WFH,TRR_15_TVC_2020_SPRING,15,0
