Date,Time,TimeZone,MarketCode,MarketName,Network,Station,ProgramAired,RealRealAdType,CreativeID,CreativeName,CreativeLength,Spend
4/11/20,6:57 PM,Local,639,"Jackson, TN",WOFWD,WBBJ,WHEEL OF FORTUNE              ,Syndication,RR20SPR15WFH,TRR_15_TVC_2020_SPRING,15,0
4/11/20,6:57 PM,Local,734,Jonesboro,WOFWD,KAIT,WHEEL OF FORTUNE              ,Syndication,RR20SPR15WFH,TRR_15_TVC_2020_SPRING,15,0
4/11/20,6:57 PM,Local,603,Joplin-Pittsburg,WOFWD,KOAM,WHEEL OF FORTUNE              ,Syndication,RR20SPR15WFH,TRR_15_TVC_2020_SPRING,15,0
4/11/20,6:57 PM,Local,702,La Crosse-Eau Claire,WOFWD,WEAU,WHEEL OF FORTUNE              ,Syndication,RR20SPR15WFH,TRR_15_TVC_2020_SPRING,15,0
4/11/20,6:57 PM,Local,642,"Lafayette, LA",WOFWD,KATC,WHEEL OF FORTUNE              ,Syndication,RR20SPR15WFH,TRR_15_TVC_2020_SPRING,15,0
4/11/20,6:57 PM,Local,710,Hattiesburg-Laurel,WOFWD,WDAM,WHEEL OF FORTUNE              ,Syndication,RR20SPR15WFH,TRR_15_TVC_2020_SPRING,15,0
4/11/20,6:57 PM,Local,722,Lincoln-Hastings-Kearney,WOFWD,KGIN,WHEEL OF FORTUNE              ,Syndication,RR20SPR15WFH,TRR_15_TVC_2020_SPRING,15,0
4/11/20,6:57 PM,Local,722,Lincoln-Hastings-Kearney,WOFWD,KOLN,WHEEL OF FORTUNE              ,Syndication,RR20SPR15WFH,TRR_15_TVC_2020_SPRING,15,0
4/11/20,6:57 PM,Local,651,Lubbock,WOFWD,KCBD,WHEEL OF FORTUNE              ,Syndication,RR20SPR15WFH,TRR_15_TVC_2020_SPRING,15,0
4/11/20,6:57 PM,Local,669,Madison,WOFWD,WMTV,WHEEL OF FORTUNE              ,Syndication,RR20SPR15WFH,TRR_15_TVC_2020_SPRING,15,0
4/11/20,6:57 PM,Local,737,Mankato,WOFWD,KEYC,WHEEL OF FORTUNE              ,Syndication,RR20SPR15WFH,TRR_15_TVC_2020_SPRING,15,0
4/11/20,6:57 PM,Local,640,Memphis,WOFWD,WMC,WHEEL OF FORTUNE              ,Syndication,RR20SPR15WFH,TRR_15_TVC_2020_SPRING,15,0
4/11/20,6:57 PM,Local,617,Milwaukee,WOFWD,WDJT,WHEEL OF FORTUNE              ,Syndication,RR20SPR15WFH,TRR_15_TVC_2020_SPRING,15,0
4/11/20,6:57 PM,Local,687,Minot-Bismarck-Dickinson-Glend,WOFWD,KFYR,WHEEL OF FORTUNE              ,Syndication,RR20SPR15WFH,TRR_15_TVC_2020_SPRING,15,0
4/11/20,6:57 PM,Local,687,Minot-Bismarck-Dickinson-Glend,WOFWD,KMOT,WHEEL OF FORTUNE              ,Syndication,RR20SPR15WFH,TRR_15_TVC_2020_SPRING,15,0
4/11/20,6:57 PM,Local,687,Minot-Bismarck-Dickinson-Glend,WOFWD,KQCD,WHEEL OF FORTUNE              ,Syndication,RR20SPR15WFH,TRR_15_TVC_2020_SPRING,15,0
4/11/20,6:57 PM,Local,687,Minot-Bismarck-Dickinson-Glend,WOFWD,KUMV,WHEEL OF FORTUNE              ,Syndication,RR20SPR15WFH,TRR_15_TVC_2020_SPRING,15,0
4/11/20,6:57 PM,Local,686,Mobile-Pensacola,WOFWD,WALA,WHEEL OF FORTUNE              ,Syndication,RR20SPR15WFH,TRR_15_TVC_2020_SPRING,15,0
4/11/20,6:57 PM,Local,628,Monroe-El Dorado,WOFWD,KNOE,WHEEL OF FORTUNE              ,Syndication,RR20SPR15WFH,TRR_15_TVC_2020_SPRING,15,0
4/11/20,6:57 PM,Local,659,Nashville,WOFWD,WKRN,WHEEL OF FORTUNE              ,Syndication,RR20SPR15WFH,TRR_15_TVC_2020_SPRING,15,0
4/11/20,6:57 PM,Local,622,New Orleans,WOFWD,WVUE,WHEEL OF FORTUNE              ,Syndication,RR20SPR15WFH,TRR_15_TVC_2020_SPRING,15,0
4/11/20,6:57 PM,Local,740,North Platte,WOFWD,KNOP,WHEEL OF FORTUNE              ,Syndication,RR20SPR15WFH,TRR_15_TVC_2020_SPRING,15,0
4/11/20,6:57 PM,Local,652,Omaha,WOFWD,KETV,WHEEL OF FORTUNE              ,Syndication,RR20SPR15WFH,TRR_15_TVC_2020_SPRING,15,0
4/11/20,6:57 PM,Local,631,Ottumwa-Kirksville,WOFWD,KTVO,WHEEL OF FORTUNE              ,Syndication,RR20SPR15WFH,TRR_15_TVC_2020_SPRING,15,0
4/11/20,6:57 PM,Local,632,Paducah-Cape Girardeau-Harrisb,WOFWD,WPSD,WHEEL OF FORTUNE              ,Syndication,RR20SPR15WFH,TRR_15_TVC_2020_SPRING,15,0
4/11/20,6:57 PM,Local,656,Panama City,WOFWD,WJHG,WHEEL OF FORTUNE              ,Syndication,RR20SPR15WFH,TRR_15_TVC_2020_SPRING,15,0
4/11/20,6:57 PM,Local,611,Rochester-Mason City-Austin,WOFWD,KIMT,WHEEL OF FORTUNE              ,Syndication,RR20SPR15WFH,TRR_15_TVC_2020_SPRING,15,0
4/11/20,6:57 PM,Local,610,Rockford,WOFWD,WREX,WHEEL OF FORTUNE              ,Syndication,RR20SPR15WFH,TRR_15_TVC_2020_SPRING,15,0
4/11/20,6:57 PM,Local,828,Monterey-Salinas,WOFWD,KSBW,WHEEL OF FORTUNE              ,Syndication,RR20SPR15WFH,TRR_15_TVC_2020_SPRING,15,0
4/11/20,6:57 PM,Local,661,San Angelo,WOFWD,KLST,WHEEL OF FORTUNE              ,Syndication,RR20SPR15WFH,TRR_15_TVC_2020_SPRING,15,0
4/11/20,6:57 PM,Local,624,Sioux City,WOFWD,KMEG,WHEEL OF FORTUNE              ,Syndication,RR20SPR15WFH,TRR_15_TVC_2020_SPRING,15,0
4/11/20,6:57 PM,Local,725,Sioux Falls-Mitchell,WOFWD,KPRY,WHEEL OF FORTUNE              ,Syndication,RR20SPR15WFH,TRR_15_TVC_2020_SPRING,15,0
4/11/20,6:57 PM,Local,725,Sioux Falls-Mitchell,WOFWD,KSFY,WHEEL OF FORTUNE              ,Syndication,RR20SPR15WFH,TRR_15_TVC_2020_SPRING,15,0
4/11/20,6:57 PM,Local,619,"Springfield, MO",WOFWD,KYTV,WHEEL OF FORTUNE              ,Syndication,RR20SPR15WFH,TRR_15_TVC_2020_SPRING,15,0
4/11/20,6:57 PM,Local,648,Champaign & Springfield-Decatu,WOFWD,WAND,WHEEL OF FORTUNE              ,Syndication,RR20SPR15WFH,TRR_15_TVC_2020_SPRING,15,0
4/11/20,6:57 PM,Local,638,St. Joseph,WOFWD,KQTV,TO BE ANNOUNCED               ,Syndication,RR20SPR15WFH,TRR_15_TVC_2020_SPRING,15,0
4/11/20,6:57 PM,Local,609,St. Louis,WOFWD,KSDK,WHEEL OF FORTUNE              ,Syndication,RR20SPR15WFH,TRR_15_TVC_2020_SPRING,15,0
4/11/20,6:57 PM,Local,789,Tucson,WOFWD,KGUN,WHEEL OF FORTUNE              ,Syndication,RR20SPR15WFH,TRR_15_TVC_2020_SPRING,15,0
4/11/20,6:57 PM,Local,625,Waco-Temple-Bryan,WOFWD,KCEN,WHEEL OF FORTUNE              ,Syndication,RR20SPR15WFH,TRR_15_TVC_2020_SPRING,15,0
4/11/20,6:57 PM,Local,705,Wausau-Rhinelander,WOFWD,WJFW,WHEEL OF FORTUNE              ,Syndication,RR20SPR15WFH,TRR_15_TVC_2020_SPRING,15,0
4/11/20,6:57 PM,Local,678,Wichita-Hutchinson,WOFWD,KSNG,WHEEL OF FORTUNE              ,Syndication,RR20SPR15WFH,TRR_15_TVC_2020_SPRING,15,0
4/11/20,6:57 PM,Local,678,Wichita-Hutchinson,WOFWD,KSNK,WHEEL OF FORTUNE              ,Syndication,RR20SPR15WFH,TRR_15_TVC_2020_SPRING,15,0
4/11/20,6:57 PM,Local,678,Wichita-Hutchinson,WOFWD,KSNW,WHEEL OF FORTUNE              ,Syndication,RR20SPR15WFH,TRR_15_TVC_2020_SPRING,15,0
4/11/20,6:57 PM,Local,627,Wichita Falls-Lawton,WOFWD,KAUZ,WHEEL OF FORTUNE              ,Syndication,RR20SPR15WFH,TRR_15_TVC_2020_SPRING,15,0
4/11/20,6:57 PM,Local,810,Yakima-Pasco-Richland-Kennewic,WOFWD,KNDO,WHEEL OF FORTUNE              ,Syndication,RR20SPR15WFH,TRR_15_TVC_2020_SPRING,15,0
4/11/20,6:57 PM,Local,810,Yakima-Pasco-Richland-Kennewic,WOFWD,KNDU,WHEEL OF FORTUNE              ,Syndication,RR20SPR15WFH,TRR_15_TVC_2020_SPRING,15,0
4/11/20,6:57 PM,Local,692,"Beaumont-Port Arthur, TX",WOFWD,KFDM,WHEEL OF FORTUNE              ,Syndication,RR20SPR15WFH,TRR_15_TVC_2020_SPRING,15,0
4/11/20,6:58 PM,Local,633,Odessa-Midland,WOFWD,KMID,WHEEL OF FORTUNE              ,Syndication,RR20SPR15WFH,TRR_15_TVC_2020_SPRING,15,0
4/11/20,6:58 PM,Local,650,Oklahoma City,WOFWD,KOCO,WHEEL OF FORTUNE              ,Syndication,RR20SPR15WFH,TRR_15_TVC_2020_SPRING,15,0
4/11/20,6:58 PM,Local,612,Shreveport-Texarkana,WOFWD,KTAL,WHEEL OF FORTUNE              ,Syndication,RR20SPR15WFH,TRR_15_TVC_2020_SPRING,15,0
4/11/20,7:26 PM,Local,825,San Diego,WOFWD,KNSD,WHEEL OF FORTUNE              ,Syndication,RR20SPR15WFH,TRR_15_TVC_2020_SPRING,15,0
4/11/20,7:26 PM,Local,511,"Washington, DC",WOFWD,WJLA,WHEEL OF FORTUNE              ,Syndication,RR20SPR15WFH,TRR_15_TVC_2020_SPRING,15,0
