Date,CreativeID,Time Zone,MarketCode,MarketName,Network,Station,Program Aired,Air Type,CreativeID,CreativeName,CreativeLength,Spend
11/30/2019, 9:13 AM,Local,3580,Lexington                     ,EXP2 ,W D K Y - T V                 ,XPLORATION WEIRD BUT TRUE     ,Syndication                   ,RRFALL30E2H  ,TRR_30_TVC_FALL_HERO                                        ,30,0
11/30/2019, 9:13 AM,Local,4370,New York                      ,EXP2 ,W N Y W - T V                 ,XPLORATION DIY SCI            ,Syndication                   ,RRFALL30E2H  ,TRR_30_TVC_FALL_HERO                                        ,30,0
11/30/2019, 9:13 AM,Local,5750,Traverse City-Cadillac        ,EXP2 ,W F Q X - T V                 ,XPLORATION NATURE KNOWS BEST  ,Syndication                   ,RRFALL30E2H  ,TRR_30_TVC_FALL_HERO                                        ,30,0
11/30/2019, 9:13 AM,Local,5750,Traverse City-Cadillac        ,EXP2 ,W F U P - T V                 ,XPLORATION NATURE KNOWS BEST  ,Syndication                   ,RRFALL30E2H  ,TRR_30_TVC_FALL_HERO                                        ,30,0
11/30/2019, 9:13 AM,Local,6010,West Palm Beach-Ft. Pierce-Ver,EXP2 ,W F L X - T V                 ,XPLORATION DIY SCI            ,Syndication                   ,RRFALL30E2H  ,TRR_30_TVC_FALL_HERO                                        ,30,0
11/30/2019, 9:42 AM,Local,2720,Flint-Saginaw-Bay City        ,EXP2 ,W S M H - T V                 ,XPLORATION WEIRD BUT TRUE     ,Syndication                   ,RRFALL30E2H  ,TRR_30_TVC_FALL_HERO                                        ,30,0
11/30/2019, 9:42 AM,Local,5910,"Washington, DC                ",EXP2 ,W T T G - T V                 ,XPLORATION WEIRD BUT TRUE     ,Syndication                   ,RRFALL30E2H  ,TRR_30_TVC_FALL_HERO                                        ,30,0
11/30/2019, 9:43 AM,Local,1030,"Albany, GA                    ",EXP2 ,W F X L - T V                 ,XPLORATION DIY SCI            ,Syndication                   ,RRFALL30E2H  ,TRR_30_TVC_FALL_HERO                                        ,30,0
11/30/2019, 9:43 AM,Local,1860,"Charleston, SC                ",EXP2 ,W T A T - T V                 ,XPLORATION DIY SCI            ,Syndication                   ,RRFALL30E2H  ,TRR_30_TVC_FALL_HERO                                        ,30,0
11/30/2019, 9:43 AM,Local,1900,Charlotte                     ,EXP2 ,W J Z Y - T V                 ,XPLORATION WEIRD BUT TRUE     ,Syndication                   ,RRFALL30E2H  ,TRR_30_TVC_FALL_HERO                                        ,30,0
11/30/2019, 9:43 AM,Local,2350,Detroit                       ,EXP2 ,W A D L - T V                 ,XPLORATION NATURE KNOWS BEST  ,Syndication                   ,RRFALL30E2H  ,TRR_30_TVC_FALL_HERO                                        ,30,0
11/30/2019, 9:43 AM,Local,3410,Knoxville                     ,EXP2 ,W T N Z - T V                 ,XPLORATION DIY SCI            ,Syndication                   ,RRFALL30E2H  ,TRR_30_TVC_FALL_HERO                                        ,30,0
11/30/2019, 9:43 AM,Local,3580,Lexington                     ,EXP2 ,W D K Y - T V                 ,XPLORATION DIY SCI            ,Syndication                   ,RRFALL30E2H  ,TRR_30_TVC_FALL_HERO                                        ,30,0
11/30/2019, 9:43 AM,Local,4370,New York                      ,EXP2 ,W N Y W - T V                 ,XPLORATION NATURE KNOWS BEST  ,Syndication                   ,RRFALL30E2H  ,TRR_30_TVC_FALL_HERO                                        ,30,0
11/30/2019, 9:43 AM,Local,4420,Norfolk-Portsmouth-Newport New,EXP2 ,W V B T - T V                 ,XPLORATION WEIRD BUT TRUE     ,Syndication                   ,RRFALL30E2H  ,TRR_30_TVC_FALL_HERO                                        ,30,0
11/30/2019, 9:43 AM,Local,4830,Raleigh-Durham                ,EXP2 ,W R A Z - T V                 ,XPLORATION WEIRD BUT TRUE     ,Syndication                   ,RRFALL30E2H  ,TRR_30_TVC_FALL_HERO                                        ,30,0
11/30/2019, 9:43 AM,Local,4980,"Rochester, NY                 ",EXP2 ,W U H F - T V                 ,XPLORATION DIY SCI            ,Syndication                   ,RRFALL30E2H  ,TRR_30_TVC_FALL_HERO                                        ,30,0
11/30/2019, 9:43 AM,Local,5750,Traverse City-Cadillac        ,EXP2 ,W F Q X - T V                 ,XPLORATION DIY SCI            ,Syndication                   ,RRFALL30E2H  ,TRR_30_TVC_FALL_HERO                                        ,30,0
11/30/2019, 9:43 AM,Local,5750,Traverse City-Cadillac        ,EXP2 ,W F U P - T V                 ,XPLORATION DIY SCI            ,Syndication                   ,RRFALL30E2H  ,TRR_30_TVC_FALL_HERO                                        ,30,0
11/30/2019, 9:43 AM,Local,5840,Tyler-Longview-Jacksonville   ,EXP2 ,K L T V - T V                 ,XPLORATION DIY SCI            ,Syndication                   ,RRFALL30E2H  ,TRR_30_TVC_FALL_HERO                                        ,30,0
11/30/2019, 9:43 AM,Local,5840,Tyler-Longview-Jacksonville   ,EXP2 ,K T R E - T V                 ,XPLORATION DIY SCI            ,Syndication                   ,RRFALL30E2H  ,TRR_30_TVC_FALL_HERO                                        ,30,0
11/30/2019,10:12 AM,Local,3600,Lincoln-Hastings-Kearney      ,EXP2 ,K H G I - T V                 ,XPLORATION WEIRD BUT TRUE     ,Syndication                   ,RRFALL30E2H  ,TRR_30_TVC_FALL_HERO                                        ,30,0
11/30/2019,10:12 AM,Local,4440,North Platte                  ,EXP2 ,K W N B - T V                 ,XPLORATION WEIRD BUT TRUE     ,Syndication                   ,RRFALL30E2H  ,TRR_30_TVC_FALL_HERO                                        ,30,0
11/30/2019,10:13 AM,Local,5840,Tyler-Longview-Jacksonville   ,EXP2 ,K L T V - T V                 ,XPLORATION NATURE KNOWS BEST  ,Syndication                   ,RRFALL30E2H  ,TRR_30_TVC_FALL_HERO                                        ,30,0
11/30/2019,10:13 AM,Local,5840,Tyler-Longview-Jacksonville   ,EXP2 ,K T R E - T V                 ,XPLORATION NATURE KNOWS BEST  ,Syndication                   ,RRFALL30E2H  ,TRR_30_TVC_FALL_HERO                                        ,30,0
11/30/2019,10:43 AM,Local,2910,Grand Junction-Durango        ,EXP2 ,K R E X - T V                 ,XPLORATION DIY SCI            ,Syndication                   ,RRFALL30E2H  ,TRR_30_TVC_FALL_HERO                                        ,30,0
11/30/2019,10:43 AM,Local,2910,Grand Junction-Durango        ,EXP2 ,K R E Y - T V                 ,XPLORATION DIY SCI            ,Syndication                   ,RRFALL30E2H  ,TRR_30_TVC_FALL_HERO                                        ,30,0
11/30/2019,10:43 AM,Local,3600,Lincoln-Hastings-Kearney      ,EXP2 ,K H G I - T V                 ,XPLORATION DIY SCI            ,Syndication                   ,RRFALL30E2H  ,TRR_30_TVC_FALL_HERO                                        ,30,0
11/30/2019,10:43 AM,Local,4440,North Platte                  ,EXP2 ,K W N B - T V                 ,XPLORATION DIY SCI            ,Syndication                   ,RRFALL30E2H  ,TRR_30_TVC_FALL_HERO                                        ,30,0
11/30/2019,12:13 PM,Local,2030,Clarksburg-Weston             ,EXP2 ,W D T V - T V                 ,XPLORATION DIY SCI            ,Syndication                   ,RRFALL30E2H  ,TRR_30_TVC_FALL_HERO                                        ,30,0
11/30/2019,12:43 PM,Local,2030,Clarksburg-Weston             ,EXP2 ,W D T V - T V                 ,XPLORATION NATURE KNOWS BEST  ,Syndication                   ,RRFALL30E2H  ,TRR_30_TVC_FALL_HERO                                        ,30,0
11/30/2019, 7:52 PM,Local,1950,Chicago                       ,BBGRS,W C I U - T V                 ,BOB'S BURGERS                 ,Syndication                   ,RRFALL30BBH  ,TRR_30_TVC_FALL_HERO                                        ,30,0
12/1/2019, 4:12 AM,Local,4030,Milwaukee                     ,EXP2 ,W I T I - T V                 ,XPLORATION WEIRD BUT TRUE     ,Syndication                   ,RRFALL30E2H  ,TRR_30_TVC_FALL_HERO                                        ,30,0
12/1/2019, 4:13 AM,Local,3070,Hartford-New Haven            ,EXP2 ,W T I C - T V                 ,XPLORATION NATURE KNOWS BEST  ,Syndication                   ,RRFALL30E2H  ,TRR_30_TVC_FALL_HERO                                        ,30,0
12/1/2019, 4:13 AM,Local,3370,Kansas City                   ,EXP2 ,W D A F - T V                 ,XPLORATION NATURE KNOWS BEST  ,Syndication                   ,RRFALL30E2H  ,TRR_30_TVC_FALL_HERO                                        ,30,0
12/1/2019, 4:13 AM,Local,3460,Lake Charles                  ,EXP2 ,K V H P - T V                 ,XPLORATION DIY SCI            ,Syndication                   ,RRFALL30E2H  ,TRR_30_TVC_FALL_HERO                                        ,30,0
12/1/2019, 4:42 AM,Local,3070,Hartford-New Haven            ,EXP2 ,W T I C - T V                 ,XPLORATION WEIRD BUT TRUE     ,Syndication                   ,RRFALL30E2H  ,TRR_30_TVC_FALL_HERO                                        ,30,0
12/1/2019, 4:42 AM,Local,3370,Kansas City                   ,EXP2 ,W D A F - T V                 ,XPLORATION WEIRD BUT TRUE     ,Syndication                   ,RRFALL30E2H  ,TRR_30_TVC_FALL_HERO                                        ,30,0
12/1/2019, 4:42 AM,Local,3460,Lake Charles                  ,EXP2 ,K V H P - T V                 ,XPLORATION NATURE KNOWS BEST  ,Syndication                   ,RRFALL30E2H  ,TRR_30_TVC_FALL_HERO                                        ,30,0
12/1/2019, 4:43 AM,Local,2040,Cleveland                     ,EXP2 ,W J W - T V                   ,XPLORATION DIY SCI            ,Syndication                   ,RRFALL30E2H  ,TRR_30_TVC_FALL_HERO                                        ,30,0
12/1/2019, 4:43 AM,Local,4030,Milwaukee                     ,EXP2 ,W I T I - T V                 ,XPLORATION NATURE KNOWS BEST  ,Syndication                   ,RRFALL30E2H  ,TRR_30_TVC_FALL_HERO                                        ,30,0
12/1/2019, 5:11 AM,Local,2350,Detroit                       ,EXP2 ,W J B K - T V                 ,XPLORATION WEIRD BUT TRUE     ,Syndication                   ,RRFALL30E2H  ,TRR_30_TVC_FALL_HERO                                        ,30,0
12/1/2019, 5:43 AM,Local,1700,Boston                        ,EXP2 ,W F X T - T V                 ,XPLORATION DIY SCI            ,Syndication                   ,RRFALL30E2H  ,TRR_30_TVC_FALL_HERO                                        ,30,0
Grand Total,,,,,,,,,,,,2210
